Id,cluster_exp0,cluster_exp1,cluster_exp2,cluster_exp3,cluster_exp4,cluster_exp5,cluster_exp6,cluster_exp7,cluster_exp8,cluster_exp9,cluster_exp10,cluster_exp11,cluster_exp12,cluster_exp13,cluster_exp14,cluster_exp15,cluster_exp16,cluster_exp17,cluster_exp18,cluster_exp19,cluster_exp20,cluster_exp21,cluster_exp22,cluster_exp23,cluster_exp24,cluster_exp25,cluster_exp26,cluster_exp27,cluster_exp28,cluster_exp29,cluster_exp30,cluster_exp31,cluster_exp32,cluster_exp33,cluster_exp42,cluster_exp43,cluster_exp44,cluster_exp45,cluster_exp46,cluster_exp47,cluster_exp48,cluster_exp49,cluster_exp50,cluster_exp51,cluster_exp52,cluster_exp53,cluster_exp54,cluster_exp55,cluster_exp56,cluster_exp57,cluster_exp58,cluster_exp59,cluster_exp60,cluster_exp61,cluster_exp62,cluster_exp63,cluster_exp64,cluster_exp65,cluster_exp66,cluster_exp67,cluster_exp68,cluster_exp69,cluster_exp70,cluster_exp71,cluster_exp72,cluster_exp73,cluster_exp74,cluster_exp75,cluster_exp76,cluster_exp77,cluster_exp78,cluster_exp79,cluster_exp80,cluster_exp81,cluster_exp82,cluster_exp83,cluster_exp84,cluster_exp90,cluster_exp91,cluster_exp92,cluster_exp93,cluster_exp98,cluster_exp99,cluster_exp100,cluster_exp101,cluster_exp102,cluster_exp103,cluster_exp104
0xa1179fb2f411d1c5b1e10b1658b61fd9e364253d,4.0,1.0,30.0,16.0,76.0,3.0,8.0,3.0,28.0,13.0,-1.0,-1.0,-1.0,-1.0,1.0,6.0,4.0,16.0,47.0,2.0,2.0,7.0,31.0,83.0,0.0,8.0,15.0,10.0,23.0,1.0,3.0,9.0,10.0,32.0,1.0,5.0,6.0,41.0,56.0,2.0,3.0,6.0,19.0,78.0,0.0,8.0,34.0,37.0,14.0,4.0,16.0,19.0,19.0,39.0,1.0,24.0,5.0,7.0,81.0,1.0,22.0,8.0,23.0,19.0,1.0,0.0,14.0,12.0,46.0,4.0,19.0,12.0,54.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,21.0,0.0,292.0,33.0,1.0,1.0
0x269616d549d7e8eaa82dfb17028d0b212d11232a,4.0,19.0,32.0,49.0,64.0,1.0,5.0,2.0,7.0,3.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,3.0,0.0,12.0,27.0,42.0,75.0,1.0,18.0,32.0,3.0,11.0,1.0,16.0,0.0,0.0,38.0,1.0,19.0,13.0,3.0,47.0,3.0,16.0,11.0,20.0,3.0,0.0,18.0,21.0,55.0,49.0,0.0,13.0,30.0,3.0,48.0,2.0,6.0,19.0,40.0,33.0,4.0,11.0,19.0,20.0,27.0,2.0,0.0,2.0,56.0,6.0,3.0,8.0,4.0,27.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,22.0,0.0,293.0,34.0,7.0,5.0
0x0b8ee2ee7d6f3bfb73c9ae2127558d1172b65fb1,4.0,1.0,30.0,0.0,2.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,10.0,14.0,76.0,3.0,7.0,24.0,10.0,31.0,1.0,24.0,23.0,19.0,1.0,0.0,20.0,34.0,18.0,27.0,1.0,17.0,5.0,62.0,17.0,1.0,11.0,1.0,32.0,5.0,0.0,5.0,31.0,63.0,82.0,1.0,3.0,6.0,5.0,14.0,2.0,8.0,3.0,40.0,33.0,2.0,24.0,15.0,56.0,35.0,1.0,0.0,2.0,56.0,48.0,1.0,12.0,28.0,7.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,22.0,0.0,293.0,35.0,7.0,6.0
0xf89a75913703f9bedc333a247ef1eef623674c6b,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,1.0,13.0,5.0,43.0,30.0,3.0,16.0,31.0,29.0,54.0,0.0,6.0,6.0,18.0,73.0,0.0,7.0,28.0,6.0,80.0,3.0,21.0,28.0,56.0,26.0,2.0,3.0,6.0,8.0,11.0,1.0,5.0,31.0,57.0,61.0,4.0,16.0,37.0,37.0,29.0,0.0,8.0,36.0,40.0,7.0,1.0,9.0,8.0,46.0,12.0,1.0,4.0,2.0,5.0,3.0,4.0,7.0,12.0,1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,22.0,0.0,293.0,36.0,7.0,6.0
0x753b20f21781f74816bccbf95f202baeabb94a7f,4.0,1.0,18.0,4.0,41.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,18.0,62.0,24.0,2.0,5.0,3.0,35.0,68.0,0.0,0.0,2.0,22.0,3.0,0.0,12.0,11.0,55.0,39.0,1.0,19.0,32.0,31.0,20.0,3.0,23.0,26.0,30.0,35.0,0.0,18.0,12.0,1.0,77.0,0.0,8.0,17.0,12.0,52.0,2.0,24.0,5.0,42.0,33.0,4.0,23.0,14.0,57.0,77.0,2.0,0.0,17.0,29.0,6.0,3.0,6.0,23.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,23.0,0.0,0.0,37.0,10.0,0.0
0x4322aa46ffed67809862da613725728e2fb8eae3,4.0,1.0,30.0,16.0,24.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,34.0,33.0,2.0,1.0,6.0,44.0,35.0,69.0,1.0,1.0,1.0,7.0,43.0,1.0,1.0,15.0,63.0,17.0,1.0,19.0,32.0,31.0,51.0,3.0,11.0,1.0,21.0,22.0,0.0,23.0,12.0,39.0,27.0,0.0,3.0,6.0,6.0,4.0,2.0,24.0,5.0,21.0,33.0,2.0,23.0,22.0,32.0,48.0,2.0,20.0,6.0,17.0,52.0,3.0,6.0,41.0,16.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24.0,0.0,292.0,38.0,11.0,0.0
0x8dbbca57ea56290efa14d835bbfd34faf1d89753,2.0,7.0,22.0,28.0,46.0,1.0,4.0,5.0,53.0,53.0,-1.0,-1.0,-1.0,-1.0,2.0,12.0,8.0,36.0,47.0,3.0,12.0,31.0,19.0,17.0,3.0,2.0,6.0,36.0,52.0,1.0,24.0,20.0,0.0,43.0,1.0,14.0,8.0,54.0,11.0,3.0,16.0,26.0,20.0,3.0,0.0,8.0,34.0,37.0,14.0,0.0,13.0,30.0,3.0,13.0,2.0,6.0,5.0,12.0,62.0,4.0,11.0,19.0,20.0,27.0,2.0,0.0,17.0,30.0,52.0,3.0,8.0,4.0,27.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,11.0,0.0,292.0,39.0,1.0,1.0
0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,1.0,5.0,8.0,27.0,14.0,4.0,19.0,39.0,39.0,79.0,-1.0,-1.0,-1.0,-1.0,2.0,19.0,32.0,64.0,28.0,1.0,10.0,10.0,58.0,30.0,1.0,2.0,4.0,1.0,48.0,0.0,3.0,16.0,38.0,27.0,1.0,19.0,38.0,23.0,0.0,3.0,16.0,11.0,7.0,3.0,0.0,23.0,12.0,1.0,77.0,0.0,13.0,5.0,23.0,72.0,2.0,6.0,5.0,42.0,33.0,4.0,11.0,19.0,20.0,68.0,2.0,0.0,17.0,12.0,20.0,3.0,8.0,4.0,19.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,25.0,0.0,294.0,40.0,9.0,0.0
0xfd3b9506f9fce97726e169266a3c5e00b9b7ce70,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,2.0,1.0,2.0,1.0,2.0,19.0,15.0,33.0,67.0,1.0,7.0,19.0,6.0,66.0,2.0,20.0,2.0,26.0,83.0,0.0,12.0,25.0,9.0,58.0,2.0,23.0,28.0,58.0,40.0,0.0,10.0,24.0,46.0,59.0,1.0,20.0,38.0,50.0,65.0,3.0,20.0,26.0,24.0,77.0,0.0,3.0,24.0,61.0,4.0,0.0,1.0,0.0,48.0,24.0,1.0,11.0,21.0,18.0,22.0,0.0,4.0,6.0,56.0,54.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,26.0,0.0,312.0,41.0,11.0,0.0
0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,1.0,17.0,38.0,26.0,65.0,1.0,2.0,43.0,43.0,43.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0,40.0,36.0,47.0,3.0,10.0,29.0,60.0,33.0,2.0,12.0,6.0,13.0,8.0,1.0,8.0,17.0,25.0,0.0,1.0,19.0,32.0,23.0,73.0,3.0,16.0,11.0,20.0,3.0,0.0,23.0,12.0,1.0,77.0,0.0,13.0,30.0,3.0,48.0,2.0,6.0,5.0,42.0,62.0,4.0,11.0,19.0,20.0,27.0,2.0,0.0,17.0,56.0,29.0,3.0,8.0,4.0,27.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,26.0,0.0,312.0,42.0,11.0,0.0
0x0f4bc970e348a061b69d05b7e2e5c13eb687e5e3,4.0,1.0,32.0,62.0,50.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,7.0,35.0,14.0,69.0,0.0,13.0,29.0,5.0,27.0,0.0,13.0,22.0,4.0,60.0,3.0,9.0,29.0,51.0,29.0,1.0,19.0,13.0,31.0,20.0,3.0,0.0,14.0,47.0,19.0,0.0,18.0,12.0,8.0,77.0,0.0,9.0,29.0,56.0,11.0,1.0,24.0,5.0,21.0,36.0,4.0,23.0,22.0,29.0,48.0,2.0,3.0,17.0,56.0,52.0,3.0,6.0,41.0,16.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,0.0,292.0,43.0,3.0,0.0
0x3fcac584d0b71a9564602c1f0288ec1c0d9846cf,4.0,1.0,32.0,16.0,16.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,5.0,0.0,34.0,2.0,0.0,19.0,14.0,36.0,32.0,2.0,16.0,12.0,25.0,6.0,0.0,4.0,6.0,34.0,73.0,1.0,20.0,18.0,31.0,47.0,1.0,15.0,15.0,27.0,7.0,0.0,18.0,13.0,25.0,53.0,1.0,18.0,41.0,5.0,14.0,0.0,3.0,17.0,42.0,80.0,2.0,24.0,39.0,56.0,35.0,2.0,0.0,17.0,0.0,78.0,1.0,12.0,36.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,27.0,0.0,0.0,44.0,2.0,0.0
0x809e1e2725dbbd8d75eb1a460880932d2e1d4c1f,4.0,1.0,30.0,16.0,10.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,15.0,35.0,65.0,0.0,7.0,32.0,30.0,42.0,0.0,24.0,32.0,39.0,3.0,3.0,5.0,43.0,27.0,52.0,1.0,19.0,29.0,34.0,51.0,1.0,4.0,10.0,61.0,70.0,0.0,23.0,12.0,39.0,77.0,1.0,7.0,3.0,62.0,42.0,2.0,0.0,5.0,25.0,33.0,2.0,7.0,40.0,42.0,32.0,2.0,10.0,2.0,22.0,82.0,1.0,11.0,13.0,25.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,27.0,0.0,294.0,45.0,2.0,0.0
0x3d826e692d336578bd4e1a4b7ba57aca8668c79f,4.0,1.0,30.0,62.0,50.0,3.0,8.0,3.0,11.0,11.0,-1.0,-1.0,-1.0,-1.0,3.0,15.0,14.0,12.0,75.0,2.0,7.0,32.0,63.0,41.0,0.0,5.0,31.0,64.0,52.0,0.0,9.0,33.0,22.0,41.0,1.0,17.0,6.0,56.0,42.0,3.0,0.0,14.0,47.0,19.0,0.0,5.0,34.0,30.0,37.0,0.0,9.0,29.0,56.0,4.0,0.0,6.0,5.0,7.0,24.0,4.0,24.0,22.0,29.0,48.0,1.0,0.0,2.0,0.0,6.0,3.0,6.0,41.0,16.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,28.0,0.0,292.0,46.0,3.0,0.0
0x186980d30a5b7ee4b81114beff6351c94bc332f8,4.0,19.0,24.0,18.0,6.0,1.0,5.0,2.0,7.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0,24.0,18.0,49.0,49.0,2.0,2.0,28.0,23.0,8.0,1.0,20.0,26.0,27.0,23.0,0.0,0.0,12.0,59.0,44.0,1.0,20.0,32.0,40.0,73.0,3.0,23.0,26.0,15.0,35.0,0.0,18.0,21.0,1.0,77.0,0.0,8.0,17.0,12.0,41.0,2.0,6.0,5.0,42.0,62.0,4.0,16.0,14.0,20.0,77.0,2.0,0.0,17.0,30.0,29.0,3.0,8.0,4.0,27.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,29.0,0.0,297.0,47.0,12.0,0.0
0xaa14c41fd6cb09b84b8096e3dd52430816c14b63,4.0,1.0,30.0,16.0,28.0,3.0,0.0,0.0,60.0,29.0,-1.0,-1.0,-1.0,-1.0,1.0,18.0,25.0,11.0,38.0,1.0,23.0,13.0,34.0,54.0,0.0,9.0,39.0,51.0,12.0,1.0,11.0,15.0,3.0,0.0,3.0,22.0,32.0,36.0,42.0,3.0,11.0,1.0,21.0,22.0,0.0,13.0,23.0,13.0,64.0,0.0,9.0,6.0,56.0,11.0,0.0,10.0,19.0,9.0,7.0,2.0,23.0,15.0,32.0,48.0,1.0,11.0,6.0,25.0,14.0,3.0,12.0,41.0,16.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,30.0,0.0,295.0,48.0,0.0,7.0
0x6fd159151b79cb478e6d95ce994126280b77874b,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,3.0,17.0,12.0,60.0,34.0,2.0,17.0,37.0,39.0,16.0,1.0,21.0,0.0,39.0,61.0,1.0,3.0,17.0,25.0,57.0,0.0,21.0,41.0,19.0,26.0,2.0,8.0,8.0,33.0,17.0,3.0,9.0,37.0,27.0,57.0,4.0,16.0,43.0,36.0,16.0,1.0,10.0,11.0,11.0,5.0,1.0,3.0,7.0,46.0,25.0,1.0,6.0,6.0,8.0,58.0,4.0,7.0,12.0,1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,30.0,0.0,295.0,49.0,0.0,7.0
0xaf93fcce0548d3124a5fc3045adaf1dde4e8bf7e,4.0,1.0,30.0,0.0,2.0,3.0,0.0,0.0,10.0,7.0,3.0,2.0,3.0,2.0,2.0,2.0,23.0,22.0,25.0,1.0,20.0,19.0,34.0,59.0,0.0,7.0,31.0,24.0,20.0,2.0,6.0,20.0,18.0,36.0,3.0,4.0,24.0,49.0,84.0,0.0,1.0,23.0,46.0,72.0,3.0,5.0,7.0,9.0,65.0,3.0,5.0,39.0,34.0,58.0,0.0,8.0,3.0,40.0,58.0,0.0,4.0,1.0,62.0,56.0,1.0,22.0,42.0,24.0,48.0,0.0,1.0,8.0,31.0,46.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1.0,6.0,22.0,0.0,293.0,50.0,7.0,5.0
0xaae8c50d76c76fb8947c9a203103d28b55862977,1.0,17.0,7.0,2.0,19.0,1.0,10.0,12.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,11.0,43.0,26.0,52.0,4.0,7.0,43.0,39.0,22.0,2.0,9.0,26.0,55.0,23.0,3.0,2.0,25.0,37.0,84.0,1.0,19.0,38.0,23.0,41.0,3.0,23.0,26.0,15.0,35.0,0.0,23.0,12.0,37.0,6.0,0.0,8.0,17.0,12.0,41.0,2.0,24.0,5.0,12.0,13.0,4.0,16.0,14.0,57.0,27.0,2.0,0.0,14.0,28.0,20.0,3.0,8.0,23.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,31.0,0.0,300.0,51.0,9.0,0.0
0x01c2e7b1de06da53bd0ec82fdb59e5767b8c6da1,4.0,1.0,18.0,16.0,5.0,3.0,0.0,0.0,10.0,20.0,-1.0,-1.0,-1.0,-1.0,1.0,16.0,2.0,13.0,63.0,0.0,1.0,32.0,39.0,12.0,1.0,0.0,14.0,23.0,80.0,1.0,6.0,0.0,28.0,42.0,1.0,19.0,5.0,62.0,74.0,3.0,23.0,26.0,30.0,35.0,0.0,23.0,13.0,8.0,28.0,0.0,8.0,17.0,12.0,52.0,2.0,24.0,5.0,21.0,62.0,4.0,23.0,14.0,57.0,77.0,2.0,0.0,14.0,56.0,52.0,3.0,6.0,23.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,32.0,0.0,292.0,52.0,13.0,0.0
0xec6d36a487d85cf562b7b8464ce8dc60637362ac,2.0,24.0,13.0,62.0,50.0,1.0,4.0,6.0,9.0,4.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0,1.0,36.0,6.0,2.0,24.0,1.0,49.0,8.0,3.0,2.0,5.0,12.0,76.0,1.0,9.0,4.0,26.0,41.0,1.0,14.0,8.0,17.0,11.0,3.0,23.0,14.0,30.0,19.0,0.0,8.0,34.0,30.0,14.0,0.0,8.0,29.0,12.0,52.0,2.0,24.0,5.0,9.0,41.0,4.0,16.0,22.0,57.0,77.0,2.0,0.0,14.0,1.0,52.0,3.0,6.0,23.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,11.0,0.0,292.0,53.0,1.0,0.0
0x84d34f4f83a87596cd3fb6887cff8f17bf5a7b83,1.0,1.0,30.0,2.0,52.0,3.0,0.0,26.0,12.0,12.0,-1.0,-1.0,-1.0,-1.0,2.0,7.0,2.0,34.0,80.0,4.0,11.0,40.0,8.0,11.0,1.0,20.0,34.0,12.0,69.0,1.0,1.0,31.0,35.0,36.0,1.0,19.0,32.0,62.0,41.0,3.0,11.0,1.0,21.0,22.0,0.0,23.0,12.0,8.0,6.0,0.0,3.0,6.0,6.0,14.0,2.0,24.0,5.0,42.0,33.0,2.0,24.0,15.0,32.0,35.0,2.0,0.0,2.0,12.0,20.0,3.0,12.0,28.0,16.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,33.0,0.0,303.0,54.0,13.0,0.0
0x84c920595cde2841a719fe5aa8be5166d8e7c6da,1.0,17.0,16.0,40.0,18.0,1.0,10.0,1.0,56.0,56.0,-1.0,-1.0,-1.0,-1.0,0.0,12.0,33.0,2.0,15.0,2.0,23.0,6.0,39.0,27.0,0.0,14.0,42.0,8.0,36.0,0.0,18.0,30.0,49.0,61.0,1.0,19.0,32.0,23.0,0.0,3.0,16.0,26.0,20.0,3.0,0.0,23.0,13.0,8.0,77.0,0.0,13.0,30.0,3.0,41.0,2.0,6.0,5.0,42.0,62.0,4.0,11.0,14.0,20.0,27.0,2.0,0.0,17.0,30.0,29.0,3.0,8.0,4.0,27.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,33.0,0.0,292.0,55.0,13.0,0.0
0x19f23312627e560ea0199345782528686f1f3968,1.0,17.0,42.0,16.0,8.0,1.0,10.0,12.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,9.0,22.0,9.0,69.0,2.0,13.0,40.0,34.0,50.0,0.0,23.0,39.0,27.0,18.0,0.0,15.0,28.0,37.0,50.0,1.0,19.0,44.0,23.0,30.0,3.0,23.0,26.0,15.0,35.0,0.0,23.0,20.0,8.0,0.0,0.0,8.0,17.0,12.0,41.0,2.0,24.0,5.0,25.0,84.0,4.0,16.0,14.0,57.0,77.0,2.0,0.0,2.0,27.0,20.0,3.0,8.0,4.0,27.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,34.0,0.0,292.0,56.0,14.0,0.0
0xcf6165e56c3383978f6eaaf58b314af41569c0f0,4.0,2.0,16.0,39.0,4.0,3.0,8.0,3.0,11.0,11.0,-1.0,-1.0,-1.0,-1.0,4.0,5.0,14.0,31.0,25.0,3.0,1.0,30.0,21.0,25.0,3.0,16.0,7.0,30.0,71.0,0.0,7.0,30.0,6.0,18.0,1.0,14.0,8.0,54.0,12.0,3.0,0.0,14.0,47.0,19.0,0.0,8.0,34.0,37.0,14.0,0.0,9.0,29.0,56.0,52.0,0.0,6.0,26.0,42.0,24.0,4.0,23.0,14.0,29.0,77.0,2.0,0.0,14.0,22.0,46.0,3.0,6.0,23.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,35.0,0.0,292.0,57.0,1.0,1.0
0xb6be4de7f37bae20085d830a28982be8ad19052b,2.0,24.0,17.0,62.0,63.0,1.0,10.0,12.0,64.0,64.0,-1.0,-1.0,-1.0,-1.0,4.0,18.0,1.0,14.0,20.0,2.0,23.0,33.0,57.0,29.0,2.0,12.0,25.0,62.0,12.0,1.0,13.0,27.0,0.0,12.0,1.0,14.0,8.0,13.0,41.0,3.0,16.0,11.0,20.0,3.0,0.0,8.0,34.0,30.0,6.0,0.0,13.0,30.0,3.0,13.0,2.0,6.0,26.0,12.0,62.0,4.0,11.0,19.0,20.0,27.0,2.0,0.0,2.0,30.0,6.0,3.0,8.0,4.0,27.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,36.0,0.0,292.0,58.0,1.0,0.0
0x449c69df8487c9faf14d0b798f142ee128cd4fc8,1.0,17.0,16.0,2.0,4.0,3.0,0.0,26.0,12.0,12.0,-1.0,-1.0,-1.0,-1.0,3.0,15.0,22.0,35.0,37.0,1.0,1.0,6.0,50.0,64.0,3.0,19.0,27.0,44.0,48.0,4.0,12.0,16.0,38.0,1.0,1.0,19.0,38.0,23.0,0.0,1.0,11.0,1.0,22.0,22.0,0.0,23.0,12.0,1.0,77.0,1.0,3.0,41.0,5.0,14.0,2.0,6.0,5.0,42.0,33.0,2.0,24.0,15.0,56.0,35.0,2.0,0.0,14.0,30.0,29.0,3.0,12.0,36.0,16.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,37.0,0.0,294.0,59.0,9.0,0.0
0x3d0ad943a22172fa0ced3a1ce04d027557a5c85e,4.0,1.0,32.0,16.0,16.0,3.0,3.0,14.0,29.0,6.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,14.0,43.0,55.0,4.0,18.0,24.0,13.0,45.0,3.0,5.0,29.0,43.0,70.0,3.0,9.0,8.0,54.0,80.0,3.0,0.0,10.0,5.0,78.0,2.0,12.0,7.0,33.0,44.0,1.0,12.0,32.0,29.0,34.0,4.0,12.0,37.0,36.0,43.0,0.0,1.0,9.0,50.0,6.0,1.0,9.0,8.0,23.0,25.0,1.0,9.0,2.0,30.0,26.0,4.0,7.0,19.0,1.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,38.0,0.0,0.0,60.0,0.0,0.0
0x6611fe71c233e4e7510b2795c242c9a57790b376,2.0,11.0,12.0,21.0,81.0,0.0,21.0,44.0,44.0,44.0,-1.0,-1.0,-1.0,-1.0,2.0,5.0,20.0,1.0,62.0,4.0,12.0,23.0,12.0,38.0,4.0,2.0,5.0,19.0,26.0,4.0,6.0,29.0,3.0,72.0,1.0,19.0,32.0,23.0,30.0,3.0,16.0,11.0,20.0,3.0,0.0,23.0,12.0,1.0,28.0,0.0,13.0,5.0,23.0,49.0,2.0,6.0,5.0,42.0,33.0,4.0,11.0,19.0,20.0,68.0,2.0,0.0,17.0,30.0,29.0,3.0,8.0,4.0,19.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,32.0,0.0,294.0,61.0,13.0,0.0
0x1f5a39931bfcf3ed01fd2d33febb1aa385e26a0c,4.0,1.0,18.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,2.0,15.0,23.0,48.0,24.0,2.0,16.0,1.0,63.0,30.0,4.0,1.0,8.0,43.0,22.0,3.0,12.0,2.0,18.0,6.0,1.0,22.0,18.0,9.0,73.0,1.0,15.0,15.0,22.0,69.0,0.0,8.0,13.0,25.0,6.0,1.0,18.0,6.0,43.0,14.0,0.0,1.0,5.0,6.0,24.0,2.0,7.0,11.0,56.0,35.0,1.0,9.0,2.0,4.0,10.0,1.0,12.0,36.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,39.0,0.0,292.0,62.0,15.0,0.0
0xca4a5ba3650b6eecb99e33f81659036c5f7794e7,2.0,24.0,14.0,3.0,50.0,1.0,4.0,6.0,9.0,4.0,-1.0,-1.0,-1.0,-1.0,3.0,11.0,42.0,26.0,61.0,2.0,20.0,8.0,25.0,2.0,3.0,13.0,13.0,22.0,62.0,3.0,5.0,0.0,2.0,60.0,1.0,14.0,8.0,13.0,51.0,3.0,23.0,26.0,15.0,35.0,0.0,8.0,34.0,37.0,14.0,0.0,8.0,17.0,12.0,41.0,2.0,0.0,26.0,12.0,74.0,4.0,16.0,14.0,57.0,77.0,2.0,0.0,5.0,17.0,11.0,3.0,6.0,4.0,41.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,40.0,0.0,292.0,63.0,1.0,1.0
0x82b1f29c5608238df2618f996827933c0d844079,2.0,24.0,14.0,3.0,39.0,1.0,4.0,5.0,49.0,49.0,-1.0,-1.0,-1.0,-1.0,1.0,16.0,37.0,16.0,44.0,0.0,14.0,24.0,1.0,67.0,2.0,24.0,0.0,62.0,64.0,1.0,4.0,22.0,42.0,3.0,1.0,14.0,8.0,17.0,51.0,3.0,16.0,11.0,20.0,3.0,0.0,8.0,34.0,8.0,14.0,0.0,13.0,30.0,3.0,13.0,2.0,6.0,26.0,12.0,62.0,4.0,11.0,19.0,20.0,27.0,2.0,0.0,14.0,17.0,52.0,3.0,8.0,4.0,27.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,41.0,0.0,292.0,64.0,1.0,1.0
0x7d705d99f08677ad095fac43ea20300b5e40fcd5,4.0,1.0,30.0,16.0,62.0,3.0,0.0,0.0,10.0,7.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,8.0,57.0,49.0,0.0,15.0,39.0,2.0,15.0,0.0,3.0,9.0,36.0,48.0,0.0,15.0,31.0,62.0,42.0,2.0,4.0,42.0,41.0,56.0,2.0,6.0,25.0,2.0,32.0,1.0,3.0,1.0,46.0,81.0,4.0,12.0,22.0,57.0,40.0,0.0,18.0,18.0,3.0,18.0,0.0,1.0,44.0,24.0,72.0,0.0,20.0,40.0,14.0,69.0,0.0,18.0,10.0,20.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,42.0,0.0,292.0,65.0,1.0,1.0
